node_id,node_type,label,avg_rpi,n_paket,degree_cent,in_degree,pagerank,risk_influence,betweenness,cluster_id
SK::KANTOR PELAYANAN PAJAK PRATAMA MATARAM BARAT,satker,KANTOR PELAYANAN PAJAK PRATAMA MATARAM BARAT,27.91,12,0.0001,0.0,1.9e-05,5e-06,0.0,-1
SK::KANWIL DITJEN PERBENDAHARAAN PROVINSI JAWA TENGAH,satker,KANWIL DITJEN PERBENDAHARAAN PROVINSI JAWA TENGAH,46.35,18,0.0002,0.0,2.9e-05,1.3e-05,0.0,-1
SK::KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG PANGKALPINANG,satker,KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG PANGKALPINANG,41.25,63,0.0001,0.0,0.000101,4.2e-05,0.0,-1
SK::KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG MADIUN,satker,KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG MADIUN,40.63,30,0.0002,0.0,4.8e-05,1.9e-05,0.0,-1
SK::KANTOR PELAYANAN PERBENDAHARAAN NEGARA PONTIANAK,satker,KANTOR PELAYANAN PERBENDAHARAAN NEGARA PONTIANAK,42.57,31,0.0001,0.0,5e-05,2.1e-05,0.0,-1
SK::KANTOR PENGAWASAN DAN PELAYANAN BC TIMIKA,satker,KANTOR PENGAWASAN DAN PELAYANAN BC TIMIKA,25.42,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG PADANG,satker,KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG PADANG,50.36,21,0.0002,0.0,3.4e-05,1.7e-05,0.0,-1
SK::Kecamatan Oebobo,satker,Kecamatan Oebobo,20.91,22,0.0001,0.0,3.5e-05,7e-06,0.0,-1
SK::693846/PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI DI YOGYAKARTA,satker,693846/PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI DI YOGYAKARTA,27.59,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::691305/PELAKSANAAN PRASARANA STRATEGIS NUSA TENGGARA TIMUR,satker,691305/PELAKSANAAN PRASARANA STRATEGIS NUSA TENGGARA TIMUR,21.21,5,0.0002,0.0,8e-06,2e-06,0.0,-1
SK::Kelurahan Lanjas,satker,Kelurahan Lanjas,12.4,6,0.0001,0.0,1e-05,1e-06,0.0,-1
SK::Kecamatan Pekalongan,satker,Kecamatan Pekalongan,37.08,39,0.0001,0.0,6.2e-05,2.3e-05,0.0,-1
SK::MADRASAH TSANAWIYAH NEGERI 2 REJANG LEBONG 575155,satker,MADRASAH TSANAWIYAH NEGERI 2 REJANG LEBONG 575155,49.03,8,0.0001,0.0,1.3e-05,6e-06,0.0,-1
SK::MADRASAH ALIYAH NEGERI INSAN CENDIKIA HALMAHERA BARAT 280745,satker,MADRASAH ALIYAH NEGERI INSAN CENDIKIA HALMAHERA BARAT 280745,30.43,5,0.0001,0.0,8e-06,2e-06,0.0,-1
SK::DITLANTAS POLDA KALTARA,satker,DITLANTAS POLDA KALTARA,42.91,11,0.0002,0.0,1.8e-05,8e-06,0.0,-1
SK::RO SDM POLDA SUMBAR,satker,RO SDM POLDA SUMBAR,27.42,60,0.0001,0.0,9.6e-05,2.6e-05,0.0,-1
SK::POLRES KAUR POLDA BENGKULU,satker,POLRES KAUR POLDA BENGKULU,19.42,12,0.0001,0.0,1.9e-05,4e-06,0.0,-1
SK::DITBINMAS POLDA BENGKULU,satker,DITBINMAS POLDA BENGKULU,25.99,4,0.0001,0.0,6e-06,2e-06,0.0,-1
SK::BIDKUM POLDA JAMBI,satker,BIDKUM POLDA JAMBI,26.87,4,0.0001,0.0,6e-06,2e-06,0.0,-1
SK::Kelurahan Monta Baru,satker,Kelurahan Monta Baru,9.32,18,0.0001,0.0,2.9e-05,3e-06,0.0,-1
SK::KECAMATAN SIWALALAT,satker,KECAMATAN SIWALALAT,16.2,11,0.0001,0.0,1.8e-05,3e-06,0.0,-1
SK::PENGADILAN AGAMA AMBON 01,satker,PENGADILAN AGAMA AMBON 01,29.7,8,0.0001,0.0,1.3e-05,4e-06,0.0,-1
SK::Kecamatan Teluk Waru,satker,Kecamatan Teluk Waru,18.19,15,0.0001,0.0,2.4e-05,4e-06,0.0,-1
SK::MADRASAH TSANAWIYAH NEGERI 11 NGAWI 420018,satker,MADRASAH TSANAWIYAH NEGERI 11 NGAWI 420018,24.24,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::Kecamatan Payung,satker,Kecamatan Payung,17.71,33,0.0001,0.0,5.3e-05,9e-06,0.0,-1
SK::UPT Puskesmas Air Besar,satker,UPT Puskesmas Air Besar,15.35,18,0.0002,0.0,2.9e-05,4e-06,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KAB ROTE NDAO 664188,satker,KANTOR KEMENTERIAN AGAMA KAB ROTE NDAO 664188,23.35,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::Kecamatan Pandih Batu,satker,Kecamatan Pandih Batu,25.77,17,0.0001,0.0,2.7e-05,7e-06,0.0,-1
SK::BADAN PUSAT STATISTIK KAB TIMOR TENGAH UTARA,satker,BADAN PUSAT STATISTIK KAB TIMOR TENGAH UTARA,26.99,150,0.0001,0.0,0.00024,6.5e-05,0.0,-1
SK::BADAN PUSAT STATISTIK KAB NIAS,satker,BADAN PUSAT STATISTIK KAB NIAS,27.48,137,0.0002,0.0,0.000219,6e-05,0.0,-1
SK::KELURAHAN WURING,satker,KELURAHAN WURING,19.33,24,0.0002,0.0,3.8e-05,7e-06,0.0,-1
SK::Puskesmas Kawangu,satker,Puskesmas Kawangu,26.66,22,0.0001,0.0,3.5e-05,9e-06,0.0,-1
SK::03 KANWIL JAWA TENGAH AHU,satker,03 KANWIL JAWA TENGAH AHU,29.94,34,0.0001,0.0,5.4e-05,1.6e-05,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KABUPATEN KUTAI TIMUR 635419,satker,KANTOR KEMENTERIAN AGAMA KABUPATEN KUTAI TIMUR 635419,13.65,2,0.0001,0.0,3e-06,0.0,0.0,-1
SK::DINAS LINGKUNGAN HIDUP PERKEBUNAN DAN PETERNAKAN,satker,DINAS LINGKUNGAN HIDUP PERKEBUNAN DAN PETERNAKAN,21.78,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KOTA BALIKPAPAN 419189,satker,KANTOR KEMENTERIAN AGAMA KOTA BALIKPAPAN 419189,12.96,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::BLUD Puskesmas Rejosari,satker,BLUD Puskesmas Rejosari,21.22,24,0.0001,0.0,3.8e-05,8e-06,0.0,-1
SK::BADAN PUSAT STATISTIK KOTA TARAKAN,satker,BADAN PUSAT STATISTIK KOTA TARAKAN,30.53,194,0.0002,0.0,0.00031,9.5e-05,0.0,-1
SK::PUSKESMAS TATABA,satker,PUSKESMAS TATABA,42.4,13,0.0001,0.0,2.1e-05,9e-06,0.0,-1
SK::UPTD PUSKESMAS WINDUSENGKAHAN,satker,UPTD PUSKESMAS WINDUSENGKAHAN,39.12,37,0.0002,0.0,5.9e-05,2.3e-05,0.0,-1
SK::PUSKESMAS BARUNG BARUNG BELANTAI,satker,PUSKESMAS BARUNG BARUNG BELANTAI,15.7,45,0.0002,0.0,7.2e-05,1.1e-05,0.0,-1
SK::LAKESPRA SARYANTO TNI AU,satker,LAKESPRA SARYANTO TNI AU,30.77,97,0.0001,0.0,0.000155,4.8e-05,0.0,-1
SK::KECAMATAN TOTIKUM SELATAN,satker,KECAMATAN TOTIKUM SELATAN,28.26,38,0.0002,0.0,6.1e-05,1.7e-05,0.0,-1
SK::DINAS PERTANIAN DAN KETAHANAN PANGAN PROVINSI BALI DEKON PSP,satker,DINAS PERTANIAN DAN KETAHANAN PANGAN PROVINSI BALI DEKON PSP,8.98,12,0.0001,0.0,1.9e-05,2e-06,0.0,-1
SK::KPU KABUPATEN MANGGARAI TIMUR,satker,KPU KABUPATEN MANGGARAI TIMUR,13.79,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::03 KANWIL JAWA TENGAH KI,satker,03 KANWIL JAWA TENGAH KI,32.34,49,0.0001,0.0,7.8e-05,2.5e-05,0.0,-1
SK::Puskesmas Mampuak,satker,Puskesmas Mampuak,13.48,2,0.0001,0.0,3e-06,0.0,0.0,-1
SK::Puskesmas Cikalong,satker,Puskesmas Cikalong,21.18,28,0.0002,0.0,4.5e-05,9e-06,0.0,-1
SK::KECAMATAN DONOMULYO,satker,KECAMATAN DONOMULYO,21.82,15,0.0001,0.0,2.4e-05,5e-06,0.0,-1
SK::Kelurahan Potulando,satker,Kelurahan Potulando,34.78,57,0.0001,0.0,9.1e-05,3.2e-05,0.0,-1
SK::MADRASAH TSANAWIYAH NEGERI 3 KAB GORONTALO 661811,satker,MADRASAH TSANAWIYAH NEGERI 3 KAB GORONTALO 661811,11.3,2,0.0001,0.0,3e-06,0.0,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KAB HALMAHERA TIMUR 664124,satker,KANTOR KEMENTERIAN AGAMA KAB HALMAHERA TIMUR 664124,24.98,5,0.0001,0.0,8e-06,2e-06,0.0,-1
"SK::DINAS KEPEMUDAAN, OLAH RAGA, PARIWISATA DAN KEBUDAYAAN",satker,"DINAS KEPEMUDAAN, OLAH RAGA, PARIWISATA DAN KEBUDAYAAN",27.06,90,0.0001,0.0,0.000144,3.9e-05,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KAB PESISIR SELATAN 299629,satker,KANTOR KEMENTERIAN AGAMA KAB PESISIR SELATAN 299629,36.82,170,0.0002,0.0,0.000272,0.0001,0.0,-1
SK::UPTD Pengujian dan Sertifikasi Mutu Barang,satker,UPTD Pengujian dan Sertifikasi Mutu Barang,9.23,11,0.0001,0.0,1.8e-05,2e-06,0.0,-1
SK::KANWIL KEMENTERIAN AGAMA PROP KALIMANTAN TIMUR 419150,satker,KANWIL KEMENTERIAN AGAMA PROP KALIMANTAN TIMUR 419150,33.12,7,0.0002,0.0,1.1e-05,4e-06,0.0,-1
SK::PUSKESMAS BUKIT KERMAN,satker,PUSKESMAS BUKIT KERMAN,8.39,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::Kecamatan Tanah Putih,satker,Kecamatan Tanah Putih,19.38,10,0.0001,0.0,1.6e-05,3e-06,0.0,-1
SK::Puskesmas Gunung Sugih,satker,Puskesmas Gunung Sugih,31.23,46,0.0002,0.0,7.3e-05,2.3e-05,0.0,-1
SK::Kecamatan Sirimau,satker,Kecamatan Sirimau,24.08,47,0.0002,0.0,7.5e-05,1.8e-05,0.0,-1
SK::Kecamatan Napal Putih,satker,Kecamatan Napal Putih,19.96,28,0.0002,0.0,4.5e-05,9e-06,0.0,-1
SK::KPU  KABUPATEN BLORA,satker,KPU  KABUPATEN BLORA,28.48,12,0.0001,0.0,1.9e-05,5e-06,0.0,-1
SK::KECAMATAN KUTE PANANG,satker,KECAMATAN KUTE PANANG,19.76,27,0.0001,0.0,4.3e-05,9e-06,0.0,-1
SK::KECAMATAN REMBON,satker,KECAMATAN REMBON,34.74,14,0.0002,0.0,2.2e-05,8e-06,0.0,-1
SK::Kelurahan Sumber Jaya Kota Bengkulu,satker,Kelurahan Sumber Jaya Kota Bengkulu,19.99,8,0.0001,0.0,1.3e-05,3e-06,0.0,-1
SK::PUSKESMAS SIULAK DERAS,satker,PUSKESMAS SIULAK DERAS,6.87,4,0.0001,0.0,6e-06,0.0,0.0,-1
SK::Sekretariat Bawaslu Kabupaten Bogor,satker,Sekretariat Bawaslu Kabupaten Bogor,19.09,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::Kelurahan Tuktuk Siadong,satker,Kelurahan Tuktuk Siadong,8.54,12,0.0002,0.0,1.9e-05,2e-06,0.0,-1
SK::UPTD PUSKESMAS MEKARWANGI,satker,UPTD PUSKESMAS MEKARWANGI,17.4,27,0.0002,0.0,4.3e-05,8e-06,0.0,-1
SK::KECAMATAN KEBAYAKAN,satker,KECAMATAN KEBAYAKAN,23.68,49,0.0001,0.0,7.8e-05,1.9e-05,0.0,-1
SK::UPTD PUSKESMAS SUBANG,satker,UPTD PUSKESMAS SUBANG,17.64,23,0.0001,0.0,3.7e-05,6e-06,0.0,-1
SK::Kecamatan Banda Alam,satker,Kecamatan Banda Alam,23.72,19,0.0001,0.0,3e-05,7e-06,0.0,-1
SK::Kelurahan Sidorame Barat - II,satker,Kelurahan Sidorame Barat - II,18.18,7,0.0002,0.0,1.1e-05,2e-06,0.0,-1
SK::DEPUTI BIDANG REHABILITASI,satker,DEPUTI BIDANG REHABILITASI,15.3,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::DINAS PENDIDIKAN KAB. TANJUNG JABUNG BARAT,satker,DINAS PENDIDIKAN KAB. TANJUNG JABUNG BARAT,11.06,90,0.0002,0.0,0.000144,1.6e-05,0.0,-1
SK::Bagian Keuangan dan Aset,satker,Bagian Keuangan dan Aset,7.77,7,0.0001,0.0,1.1e-05,1e-06,0.0,-1
SK::MADRASAH TSANAWIYAH NEGERI 10 SLEMAN 553387,satker,MADRASAH TSANAWIYAH NEGERI 10 SLEMAN 553387,17.08,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::Dinas Pemberdayaan Perempuan dan Perlindungan Anak Provinsi Sulawesi Tengah,satker,Dinas Pemberdayaan Perempuan dan Perlindungan Anak Provinsi Sulawesi Tengah,12.16,81,0.0002,0.0,0.000129,1.6e-05,0.0,-1
SK::MADRASAH TSANAWIYAH NEGERI 3 PONOROGO 553441,satker,MADRASAH TSANAWIYAH NEGERI 3 PONOROGO 553441,15.79,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::693593 BALAI KONSERVASI SUMBER DAYA ALAM SULAWESI UTARA,satker,693593 BALAI KONSERVASI SUMBER DAYA ALAM SULAWESI UTARA,17.66,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::UPTD PUSKESMAS CIBINGBIN,satker,UPTD PUSKESMAS CIBINGBIN,19.17,32,0.0002,0.0,5.1e-05,1e-05,0.0,-1
SK::Kecamatan Kampung Melayu Kota Bengkulu,satker,Kecamatan Kampung Melayu Kota Bengkulu,40.82,6,0.0001,0.0,1e-05,4e-06,0.0,-1
SK::Dinas Pemberdayaan Masyarakat dan Pemerintahan Kampung,satker,Dinas Pemberdayaan Masyarakat dan Pemerintahan Kampung,29.6,109,0.0002,0.0001,0.000174,5.2e-05,0.0,-1
SK::KELURAHAN SAMANGRAYA,satker,KELURAHAN SAMANGRAYA,24.24,37,0.0002,0.0,5.9e-05,1.4e-05,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KAB HALMAHERA TIMUR 664126,satker,KANTOR KEMENTERIAN AGAMA KAB HALMAHERA TIMUR 664126,25.31,4,0.0001,0.0,6e-06,2e-06,0.0,-1
SK::Puskesmas Campalagian,satker,Puskesmas Campalagian,28.57,12,0.0001,0.0,1.9e-05,5e-06,0.0,-1
SK::05 BALAI HARTA PENINGGALAN SURABAYA,satker,05 BALAI HARTA PENINGGALAN SURABAYA,32.92,83,0.0002,0.0,0.000133,4.4e-05,0.0,-1
SK::UPTD PUSKESMAS CIMAHI,satker,UPTD PUSKESMAS CIMAHI,27.41,28,0.0002,0.0,4.5e-05,1.2e-05,0.0,-1
SK::UPTD PUSKESMAS HANTARA,satker,UPTD PUSKESMAS HANTARA,15.32,37,0.0001,0.0,5.9e-05,9e-06,0.0,-1
SK::UPTD PUSKESMAS CIDAHU,satker,UPTD PUSKESMAS CIDAHU,44.73,41,0.0001,0.0,6.5e-05,2.9e-05,0.0,-1
SK::KANTOR KEMENTERIAN AGAMA KAB SUKABUMI 416699,satker,KANTOR KEMENTERIAN AGAMA KAB SUKABUMI 416699,13.36,11,0.0001,0.0,1.8e-05,2e-06,0.0,-1
SK::Distrik Kaisenar,satker,Distrik Kaisenar,16.56,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::KECAMATAN SALUPUTTI,satker,KECAMATAN SALUPUTTI,19.64,19,0.0001,0.0,3e-05,6e-06,0.0,-1
SK::Kelurahan Teluk Sepang Kota Bengkulu,satker,Kelurahan Teluk Sepang Kota Bengkulu,22.3,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::UPTD PUSKESMAS PASAWAHAN,satker,UPTD PUSKESMAS PASAWAHAN,26.4,29,0.0002,0.0,4.6e-05,1.2e-05,0.0,-1
SK::Bekangdam XXIII PW TNI AD,satker,Bekangdam XXIII PW TNI AD,7.54,53,0.0001,0.0,8.5e-05,6e-06,0.0,-1
SK::Direktorat Diplomasi Kebudayaan,satker,Direktorat Diplomasi Kebudayaan,48.46,139,0.0002,0.0,0.000222,0.000108,0.0,-1
SK::UPT. Puskesmas Sentosa Baru,satker,UPT. Puskesmas Sentosa Baru,9.84,18,0.0001,0.0,2.9e-05,3e-06,0.0,-1
SK::Puskesmas BLUD Bangkonol,satker,Puskesmas BLUD Bangkonol,35.64,24,0.0001,0.0,3.8e-05,1.4e-05,0.0,-1
SK::KECAMATAN SIBOLGA SELATAN KOTA SIBOLGA,satker,KECAMATAN SIBOLGA SELATAN KOTA SIBOLGA,26.66,37,0.0002,0.0,5.9e-05,1.6e-05,0.0,-1
SK::693724 BALAI PENGENDALIAN KEBAKARAN HUTAN WILAYAH MALUKU PAPUA,satker,693724 BALAI PENGENDALIAN KEBAKARAN HUTAN WILAYAH MALUKU PAPUA,25.83,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::KECAMATAN BUMI NABUNG,satker,KECAMATAN BUMI NABUNG,25.35,21,0.0002,0.0,3.4e-05,9e-06,0.0,-1
SK::Kecamatan Sopai,satker,Kecamatan Sopai,37.76,18,0.0002,0.0,2.9e-05,1.1e-05,0.0,-1
SK::Kelurahan Padang Serai Kota Bengkulu,satker,Kelurahan Padang Serai Kota Bengkulu,13.41,5,0.0001,0.0,8e-06,1e-06,0.0,-1
SK::UPTD Puskesmas Bantar (BLUD),satker,UPTD Puskesmas Bantar (BLUD),18.91,25,0.0002,0.0,4e-05,8e-06,0.0,-1
SK::KPU  KABUPATEN KATINGAN,satker,KPU  KABUPATEN KATINGAN,25.89,14,0.0001,0.0,2.2e-05,6e-06,0.0,-1
SK::FKTP Puskesmas Kawangu,satker,FKTP Puskesmas Kawangu,18.4,14,0.0002,0.0,2.2e-05,4e-06,0.0,-1
SK::KECAMATAN MAPPAK,satker,KECAMATAN MAPPAK,22.81,8,0.0001,0.0,1.3e-05,3e-06,0.0,-1
SK::Kecamatan Lemahsugih,satker,Kecamatan Lemahsugih,23.26,63,0.0001,0.0,0.000101,2.3e-05,0.0,-1
SK::Kelurahan Kandang Mas  Kota Bengkulu,satker,Kelurahan Kandang Mas  Kota Bengkulu,14.61,10,0.0001,0.0,1.6e-05,2e-06,0.0,-1
SK::Kecamatan Taebenu,satker,Kecamatan Taebenu,29.81,20,0.0001,0.0,3.2e-05,1e-05,0.0,-1
SK::KECAMATAN AEK NABARA BARUMUN,satker,KECAMATAN AEK NABARA BARUMUN,31.89,17,0.0001,0.0,2.7e-05,9e-06,0.0,-1
SK::UPTD. Puskesmas Hutaimbaru,satker,UPTD. Puskesmas Hutaimbaru,33.69,19,0.0001,0.0,3e-05,1e-05,0.0,-1
SK::Puskesmas BLUD Pagelaran,satker,Puskesmas BLUD Pagelaran,32.49,28,0.0001,0.0,4.5e-05,1.5e-05,0.0,-1
SK::UPT Balai Perbenihan Tanaman Perkebunan,satker,UPT Balai Perbenihan Tanaman Perkebunan,16.04,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::Madrasah Aliyah Negeri Insan Cendekia Gowa 190247,satker,Madrasah Aliyah Negeri Insan Cendekia Gowa 190247,23.06,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::UPTD PKM BUNGIN,satker,UPTD PKM BUNGIN,7.99,6,0.0001,0.0,1e-05,1e-06,0.0,-1
SK::UPTD PKM ADEAN,satker,UPTD PKM ADEAN,7.85,7,0.0001,0.0,1.1e-05,1e-06,0.0,-1
SK::RSUD Hasanuddin Damrah,satker,RSUD Hasanuddin Damrah,19.71,69,0.0002,0.0,0.00011,2.2e-05,0.0,-1
SK::Kecamatan Pamona Barat,satker,Kecamatan Pamona Barat,21.85,8,0.0001,0.0,1.3e-05,3e-06,0.0,-1
SK::KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN PAREPARE,satker,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN PAREPARE,19.98,7,0.0001,0.0,1.1e-05,2e-06,0.0,-1
SK::Kelurahan Kandang Kota Bengkulu,satker,Kelurahan Kandang Kota Bengkulu,12.92,6,0.0001,0.0,1e-05,1e-06,0.0,-1
SK::UPTD PUSKESMAS CIBEUREUM,satker,UPTD PUSKESMAS CIBEUREUM,19.66,42,0.0002,0.0,6.7e-05,1.3e-05,0.0,-1
SK::UPTD BALAI PENGUJIAN DAN PERALATAN PERTAMBANGAN,satker,UPTD BALAI PENGUJIAN DAN PERALATAN PERTAMBANGAN,12.55,16,0.0001,0.0,2.6e-05,3e-06,0.0,-1
SK::Kecamatan Teweh Timur,satker,Kecamatan Teweh Timur,12.87,13,0.0001,0.0,2.1e-05,3e-06,0.0,-1
SK::Biro Administrasi Pembangunan Sekretariat Daerah Provinsi Sulawesi Tengah,satker,Biro Administrasi Pembangunan Sekretariat Daerah Provinsi Sulawesi Tengah,17.37,22,0.0002,0.0,3.5e-05,6e-06,0.0,-1
SK::26 KANWIL BENGKULU BPHN,satker,26 KANWIL BENGKULU BPHN,31.26,12,0.0001,0.0,1.9e-05,6e-06,0.0,-1
SK::KECAMATAN KUNDUR UTARA,satker,KECAMATAN KUNDUR UTARA,18.73,27,0.0001,0.0,4.3e-05,8e-06,0.0,-1
SK::UPTD. Puskesmas Pokenjior,satker,UPTD. Puskesmas Pokenjior,26.26,10,0.0001,0.0,1.6e-05,4e-06,0.0,-1
SK::DINAS KESEHATAN KOTA SIBOLGA,satker,DINAS KESEHATAN KOTA SIBOLGA,26.94,202,0.0001,0.0,0.000323,8.7e-05,0.0,-1
SK::UPTD. Puskesmas Labuhan Rasoki,satker,UPTD. Puskesmas Labuhan Rasoki,33.23,18,0.0001,0.0,2.9e-05,1e-05,0.0,-1
SK::BADAN NARKOTIKA NASIONAL KABUPATEN BONE,satker,BADAN NARKOTIKA NASIONAL KABUPATEN BONE,29.64,15,0.0001,0.0,2.4e-05,7e-06,0.0,-1
SK::BLUD Puskesmas Bernung,satker,BLUD Puskesmas Bernung,12.78,47,0.0001,0.0,7.5e-05,1e-05,0.0,-1
SK::UPTD. Puskesmas Sidangkal,satker,UPTD. Puskesmas Sidangkal,22.82,13,0.0001,0.0,2.1e-05,5e-06,0.0,-1
SK::Kelurahan Taramanu,satker,Kelurahan Taramanu,23.58,15,0.0002,0.0,2.4e-05,6e-06,0.0,-1
SK::UPT XII. Morowali Utara,satker,UPT XII. Morowali Utara,24.83,19,0.0002,0.0,3e-05,8e-06,0.0,-1
SK::Bagian Layanan Pengadaan,satker,Bagian Layanan Pengadaan,21.2,14,0.0001,0.0,2.2e-05,5e-06,0.0,-1
SK::Kelurahan Muara Dua Kota Bengkulu,satker,Kelurahan Muara Dua Kota Bengkulu,14.08,5,0.0001,0.0,8e-06,1e-06,0.0,-1
SK::KECAMATAN MASANDA,satker,KECAMATAN MASANDA,22.48,14,0.0001,0.0,2.2e-05,5e-06,0.0,-1
SK::UPT KPH Tepo Asa Aroa,satker,UPT KPH Tepo Asa Aroa,12.51,20,0.0001,0.0,3.2e-05,4e-06,0.0,-1
SK::MADRASAH ALIYAH NEGERI DONGGALA 420047,satker,MADRASAH ALIYAH NEGERI DONGGALA 420047,26.9,15,0.0002,0.0,2.4e-05,6e-06,0.0,-1
SK::UPTD PUSKESMAS KARANGKANCANA,satker,UPTD PUSKESMAS KARANGKANCANA,22.68,39,0.0002,0.0,6.2e-05,1.4e-05,0.0,-1
"SK::Dinas Komunikasi, Informatika dan Persandian Kab. Poso",satker,"Dinas Komunikasi, Informatika dan Persandian Kab. Poso",14.42,52,0.0002,0.0,8.3e-05,1.2e-05,0.0,-1
SK::Kecamatan Jempang,satker,Kecamatan Jempang,26.12,51,0.0002,0.0,8.1e-05,2.1e-05,0.0,-1
SK::BLUD Puskesmas Sail,satker,BLUD Puskesmas Sail,21.06,26,0.0002,0.0,4.2e-05,9e-06,0.0,-1
SK::Kecamatan Nyalindung,satker,Kecamatan Nyalindung,27.78,56,0.0002,0.0,8.9e-05,2.5e-05,0.0,-1
SK::FKTP Puskesmas Mangili,satker,FKTP Puskesmas Mangili,16.76,22,0.0001,0.0,3.5e-05,6e-06,0.0,-1
SK::KELURAHAN WOLULU,satker,KELURAHAN WOLULU,25.56,22,0.0002,0.0,3.5e-05,9e-06,0.0,-1
SK::Kelurahan Paupire,satker,Kelurahan Paupire,34.26,66,0.0002,0.0,0.000105,3.6e-05,0.0,-1
SK::UNIT PENYELENGGARA PELABUHAN LARANTUKA,satker,UNIT PENYELENGGARA PELABUHAN LARANTUKA,31.0,36,0.0002,0.0,5.8e-05,1.8e-05,0.0,-1
SK::Kelurahan Pappang,satker,Kelurahan Pappang,24.47,28,0.0002,0.0,4.5e-05,1.1e-05,0.0,-1
SK::Kecamatan Pulau Maya,satker,Kecamatan Pulau Maya,23.13,44,0.0001,0.0,7e-05,1.6e-05,0.0,-1
SK::16 KANWIL KALIMANTAN TIMUR BSK,satker,16 KANWIL KALIMANTAN TIMUR BSK,28.1,15,0.0001,0.0,2.4e-05,7e-06,0.0,-1
SK::PUSKESMAS BOMBERAY,satker,PUSKESMAS BOMBERAY,45.19,10,0.0001,0.0,1.6e-05,7e-06,0.0,-1
SK::KELURAHAN MANISA,satker,KELURAHAN MANISA,18.74,18,0.0002,0.0,2.9e-05,5e-06,0.0,-1
SK::UPTD Puskesmas Kawalu (BLUD),satker,UPTD Puskesmas Kawalu (BLUD),26.74,27,0.0001,0.0,4.3e-05,1.2e-05,0.0,-1
SK::UPTD Pengawasan dan Sertifikasi Mutu dan Keamanan Pangan,satker,UPTD Pengawasan dan Sertifikasi Mutu dan Keamanan Pangan,19.62,31,0.0002,0.0,5e-05,1e-05,0.0,-1
SK::DISTRIK MALADOM MES,satker,DISTRIK MALADOM MES,20.94,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::INSPEKTORAT KOTA SIBOLGA,satker,INSPEKTORAT KOTA SIBOLGA,30.76,32,0.0001,0.0,5.1e-05,1.6e-05,0.0,-1
SK::Kantor Camat Telen,satker,Kantor Camat Telen,28.69,72,0.0001,0.0,0.000115,3.3e-05,0.0,-1
SK::Puskesmas Butong,satker,Puskesmas Butong,17.89,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::Kecamatan Merek,satker,Kecamatan Merek,18.72,35,0.0001,0.0,5.6e-05,1e-05,0.0,-1
SK::PAS02 LAPAS KELAS III BARUS,satker,PAS02 LAPAS KELAS III BARUS,49.91,20,0.0002,0.0,3.2e-05,1.6e-05,0.0,-1
SK::16 KANWIL KALIMANTAN TIMUR BPHN,satker,16 KANWIL KALIMANTAN TIMUR BPHN,32.03,14,0.0001,0.0,2.2e-05,7e-06,0.0,-1
SK::BADAN NARKOTIKA NASIONAL KABUPATEN BANYUWANGI,satker,BADAN NARKOTIKA NASIONAL KABUPATEN BANYUWANGI,49.48,1,0.0001,0.0,2e-06,1e-06,0.0,-1
SK::KECAMATAN PULAU GOROM,satker,KECAMATAN PULAU GOROM,13.04,3,0.0001,0.0,5e-06,1e-06,0.0,-1
